Year,StateAbbr,StateDesc,CityName,GeographicLevel,DataSource,Category,UniqueID,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Footnote_Symbol,Data_Value_Footnote,PopulationCount,GeoLocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200403,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.1,5.4,7.0,,,1364,"(38.8027737147, -77.1237845659)",HLTHOUT,PHLTH,5101000,51510200403,Physical Health
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510200406,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,35.8,34.4,37.2,,,4482,"(38.81168995, -77.1360237582)",UNHBEH,SLEEP,5101000,51510200406,Sleep <7 hours
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510201802,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.4,18.1,23.3,,,1992,"(38.8079968936, -77.042893431)",UNHBEH,LPA,5101000,51510201802,Physical Inactivity
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200404,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,1.5,1.3,1.7,,,3468,"(38.8080757531, -77.1194059499)",HLTHOUT,STROKE,5101000,51510200404,Stroke
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510200104,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,23.1,19.9,26.2,,,3963,"(38.8284531703, -77.1224721932)",UNHBEH,CSMOKING,5101000,51510200104,Current Smoking
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510201204,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.9,19.3,20.5,,,2844,"(38.8341143836, -77.0559966466)",UNHBEH,BINGE,5101000,51510201204,Binge Drinking
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510200105,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,38.1,36.4,39.7,,,3777,"(38.8327439856, -77.1133333271)",UNHBEH,SLEEP,5101000,51510200105,Sleep <7 hours
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200103,Cholesterol screening among adults aged >=18 Years,%,CrdPrv,Crude prevalence,77.0,75.4,78.5,,,7151,"(38.8225377932, -77.1357399715)",PREVENT,CHOLSCREEN,5101000,51510200103,Cholesterol Screening
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510201500,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,43.9,39.7,47.7,,,3602,"(38.8136652847, -77.0649037383)",PREVENT,COREW,5101000,51510201500,Core preventive services for older women
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200303,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,81.1,78.7,83.4,,,4720,"(38.815429607, -77.1260881863)",PREVENT,MAMMOUSE,5101000,51510200303,Mammography
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200900,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,5.2,3.3,9.2,,,4693,"(38.8260174112, -77.0753544286)",HLTHOUT,TEETHLOST,5101000,51510200900,Teeth Loss
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200802,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,68.5,67.2,69.7,,,2909,"(38.8087487417, -77.0763890219)",PREVENT,BPMED,5101000,51510200802,Taking BP Medication
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200102,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,16.2,10.4,22.8,,,4429,"(38.8333876639, -77.1264548416)",HLTHOUT,TEETHLOST,5101000,51510200102,Teeth Loss
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200801,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,46.7,41.8,51.4,,,2553,"(38.8165993378, -77.0808788508)",PREVENT,COREM,5101000,51510200801,Core preventive services for older men
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200107,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,59.6,58.8,60.6,,,5766,"(38.8367424173, -77.1054408824)",PREVENT,BPMED,5101000,51510200107,Taking BP Medication
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200303,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.7,21.7,23.6,,,4720,"(38.815429607, -77.1260881863)",HLTHOUT,ARTHRITIS,5101000,51510200303,Arthritis
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510200202,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,25.5,24.4,26.9,,,1572,"(38.8170867485, -77.097500358)",UNHBEH,SLEEP,5101000,51510200202,Sleep <7 hours
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510201900,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.2,7.4,9.3,,,1679,"(38.8050559014, -77.0508049902)",HLTHOUT,MHLTH,5101000,51510201900,Mental Health
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200202,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.6,2.4,2.7,,,1572,"(38.8170867485, -77.097500358)",HLTHOUT,KIDNEY,5101000,51510200202,Chronic Kidney Disease
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510201400,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,1.5,1.4,1.8,,,4199,"(38.8219433941, -77.0616812554)",HLTHOUT,STROKE,5101000,51510201400,Stroke
2017,VA,Virginia,Alexandria,City,BRFSS,Prevention,5101000,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,CrdPrv,Crude prevalence,69.0,68.8,69.1,,,139966,"(38.8187351557, -77.0867762661)",PREVENT,CHECKUP,5101000,,Annual Checkup
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510201802,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,8.7,6.8,10.9,,,1992,"(38.8079968936, -77.042893431)",PREVENT,ACCESS2,5101000,51510201802,Health Insurance
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200105,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,15.2,12.7,18.2,,,3777,"(38.8327439856, -77.1133333271)",PREVENT,ACCESS2,5101000,51510200105,Health Insurance
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510201900,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.3,7.6,12.0,,,1679,"(38.8050559014, -77.0508049902)",UNHBEH,CSMOKING,5101000,51510201900,Current Smoking
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200600,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.2,29.3,31.2,,,4490,"(38.8076623401, -77.100919619)",HLTHOUT,BPHIGH,5101000,51510200600,High Blood Pressure
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200405,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.2,8.8,9.8,,,6744,"(38.8077581153, -77.131138421)",HLTHOUT,CASTHMA,5101000,51510200405,Current Asthma
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200303,Visits to dentist or dental clinic among adults aged >=18 Years,%,CrdPrv,Crude prevalence,65.8,62.6,69.2,,,4720,"(38.815429607, -77.1260881863)",PREVENT,DENTAL,5101000,51510200303,Dental Visit
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510201300,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,1.8,1.7,1.9,,,3105,"(38.8235664971, -77.0544032467)",HLTHOUT,KIDNEY,5101000,51510201300,Chronic Kidney Disease
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510201000,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,27.9,26.5,29.6,,,2797,"(38.838068099, -77.0814858529)",UNHBEH,SLEEP,5101000,51510201000,Sleep <7 hours
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510200202,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.0,6.6,10.1,,,1572,"(38.8170867485, -77.097500358)",UNHBEH,CSMOKING,5101000,51510200202,Current Smoking
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200802,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.2,2.1,2.3,,,2909,"(38.8087487417, -77.0763890219)",HLTHOUT,KIDNEY,5101000,51510200802,Chronic Kidney Disease
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510200103,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.1,17.5,22.6,,,7151,"(38.8225377932, -77.1357399715)",UNHBEH,CSMOKING,5101000,51510200103,Current Smoking
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200407,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",%,CrdPrv,Crude prevalence,72.1,68.9,74.7,,,3948,"(38.8098126296, -77.1416736408)",PREVENT,COLON_SCREEN,5101000,51510200407,Colorectal Cancer Screening
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510200404,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,23.7,22.5,25.2,,,3468,"(38.8080757531, -77.1194059499)",UNHBEH,OBESITY,5101000,51510200404,Obesity
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510201400,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,21.1,20.0,22.2,,,4199,"(38.8219433941, -77.0616812554)",HLTHOUT,BPHIGH,5101000,51510201400,High Blood Pressure
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510202002,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.9,7.1,8.9,,,2292,"(38.7922359356, -77.0443858106)",HLTHOUT,PHLTH,5101000,51510202002,Physical Health
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510201400,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",%,CrdPrv,Crude prevalence,75.4,72.0,77.9,,,4199,"(38.8219433941, -77.0616812554)",PREVENT,COLON_SCREEN,5101000,51510201400,Colorectal Cancer Screening
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510201500,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,23.1,21.9,24.4,,,3602,"(38.8136652847, -77.0649037383)",UNHBEH,OBESITY,5101000,51510201500,Obesity
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200303,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,CrdPrv,Crude prevalence,72.4,71.7,73.1,,,4720,"(38.815429607, -77.1260881863)",PREVENT,CHECKUP,5101000,51510200303,Annual Checkup
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200302,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.4,5.2,5.6,,,4222,"(38.8200589328, -77.1168077443)",HLTHOUT,CANCER,5101000,51510200302,Cancer (except skin)
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510200406,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,24.3,22.3,26.3,,,4482,"(38.81168995, -77.1360237582)",UNHBEH,LPA,5101000,51510200406,Physical Inactivity
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200802,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.7,3.9,5.6,,,2909,"(38.8087487417, -77.0763890219)",HLTHOUT,COPD,5101000,51510200802,COPD
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200104,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.1,7.6,8.5,,,3963,"(38.8284531703, -77.1224721932)",HLTHOUT,DIABETES,5101000,51510200104,Diabetes
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200600,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.4,4.7,6.2,,,4490,"(38.8076623401, -77.100919619)",HLTHOUT,COPD,5101000,51510200600,COPD
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200900,Cholesterol screening among adults aged >=18 Years,%,CrdPrv,Crude prevalence,87.3,86.1,88.2,,,4693,"(38.8260174112, -77.0753544286)",PREVENT,CHOLSCREEN,5101000,51510200900,Cholesterol Screening
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510201500,Visits to dentist or dental clinic among adults aged >=18 Years,%,CrdPrv,Crude prevalence,81.6,78.3,84.0,,,3602,"(38.8136652847, -77.0649037383)",PREVENT,DENTAL,5101000,51510201500,Dental Visit
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510201802,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.2,8.4,10.2,,,1992,"(38.8079968936, -77.042893431)",HLTHOUT,DIABETES,5101000,51510201802,Diabetes
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200103,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.0,9.5,10.6,,,7151,"(38.8225377932, -77.1357399715)",HLTHOUT,CASTHMA,5101000,51510200103,Current Asthma
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200406,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,39.4,34.7,44.4,,,4482,"(38.81168995, -77.1360237582)",PREVENT,COREM,5101000,51510200406,Core preventive services for older men
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200104,Cholesterol screening among adults aged >=18 Years,%,CrdPrv,Crude prevalence,70.7,68.6,73.0,,,3963,"(38.8284531703, -77.1224721932)",PREVENT,CHOLSCREEN,5101000,51510200104,Cholesterol Screening
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200301,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,14.9,14.2,15.7,,,3103,"(38.8261060603, -77.1164492983)",HLTHOUT,ARTHRITIS,5101000,51510200301,Arthritis
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510200701,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.7,9.0,15.5,,,653,"(38.804204347, -77.0824776641)",UNHBEH,CSMOKING,5101000,51510200701,Current Smoking
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200107,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,CrdPrv,Crude prevalence,66.0,65.4,66.6,,,5766,"(38.8367424173, -77.1054408824)",PREVENT,CHECKUP,5101000,51510200107,Annual Checkup
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200406,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.0,3.9,4.1,,,4482,"(38.81168995, -77.1360237582)",HLTHOUT,CANCER,5101000,51510200406,Cancer (except skin)
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510201600,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,6.9,4.6,11.0,,,4893,"(38.8114728602, -77.0516935335)",HLTHOUT,TEETHLOST,5101000,51510201600,Teeth Loss
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510201500,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,CrdPrv,Crude prevalence,71.3,70.4,72.3,,,3602,"(38.8136652847, -77.0649037383)",PREVENT,CHECKUP,5101000,51510201500,Annual Checkup
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200407,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.5,10.4,12.8,,,3948,"(38.8098126296, -77.1416736408)",HLTHOUT,PHLTH,5101000,51510200407,Physical Health
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510200104,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.3,18.6,20.1,,,3963,"(38.8284531703, -77.1224721932)",UNHBEH,BINGE,5101000,51510200104,Binge Drinking
2016,VA,Virginia,Alexandria,City,BRFSS,Prevention,5101000,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",%,AgeAdjPrv,Age-adjusted prevalence,72.8,72.4,73.3,,,139966,"(38.8187351557, -77.0867762661)",PREVENT,COLON_SCREEN,5101000,,Colorectal Cancer Screening
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510200104,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.4,27.7,33.1,,,3963,"(38.8284531703, -77.1224721932)",UNHBEH,LPA,5101000,51510200104,Physical Inactivity
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510201202,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,5.0,3.5,7.6,,,3049,"(38.8327237242, -77.0634792242)",HLTHOUT,TEETHLOST,5101000,51510201202,Teeth Loss
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510201400,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,CrdPrv,Crude prevalence,27.3,26.4,28.2,,,4199,"(38.8219433941, -77.0616812554)",HLTHOUT,HIGHCHOL,5101000,51510201400,High Cholesterol
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510201100,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.1,7.7,8.7,,,2871,"(38.8364282407, -77.0724624991)",HLTHOUT,CASTHMA,5101000,51510201100,Current Asthma
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200105,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.8,11.5,14.2,,,3777,"(38.8327439856, -77.1133333271)",HLTHOUT,MHLTH,5101000,51510200105,Mental Health
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510202001,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.7,8.4,9.1,,,2167,"(38.8003540961, -77.0440466152)",HLTHOUT,CANCER,5101000,51510202001,Cancer (except skin)
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510202002,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,CrdPrv,Crude prevalence,70.9,70.1,71.8,,,2292,"(38.7922359356, -77.0443858106)",PREVENT,CHECKUP,5101000,51510202002,Annual Checkup
2017,VA,Virginia,Alexandria,City,BRFSS,Health Outcomes,5101000,High blood pressure among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,27.6,27.5,27.8,,,139966,"(38.8187351557, -77.0867762661)",HLTHOUT,BPHIGH,5101000,,High Blood Pressure
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200500,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.7,2.4,2.9,,,4272,"(38.8154436244, -77.1078473007)",HLTHOUT,STROKE,5101000,51510200500,Stroke
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510201300,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.4,21.6,23.4,,,3105,"(38.8235664971, -77.0544032467)",UNHBEH,BINGE,5101000,51510201300,Binge Drinking
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200302,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,42.7,35.8,49.8,,,4222,"(38.8200589328, -77.1168077443)",PREVENT,COREM,5101000,51510200302,Core preventive services for older men
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200403,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,5.5,2.9,12.1,,,1364,"(38.8027737147, -77.1237845659)",HLTHOUT,TEETHLOST,5101000,51510200403,Teeth Loss
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200900,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.0,6.5,7.7,,,4693,"(38.8260174112, -77.0753544286)",HLTHOUT,DIABETES,5101000,51510200900,Diabetes
