Year,StateAbbr,StateDesc,CityName,GeographicLevel,DataSource,Category,UniqueID,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Footnote_Symbol,Data_Value_Footnote,PopulationCount,GeoLocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001002802,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.4,2.3,2.6,,,4277,"(38.9294302133, -77.0346297537)",HLTHOUT,KIDNEY,1150000,11001002802,Chronic Kidney Disease
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001008803,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.0,11.1,13.1,,,2037,"(38.9104297286, -76.9913365682)",HLTHOUT,CASTHMA,1150000,11001008803,Current Asthma
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001007100,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,22.6,18.6,26.6,,,2911,"(38.8771309137, -76.987125306)",PREVENT,COREW,1150000,11001007100,Core preventive services for older women
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001005301,Visits to dentist or dental clinic among adults aged >=18 Years,%,CrdPrv,Crude prevalence,86.4,84.5,87.5,,,5051,"(38.9107790031, -77.0389514661)",PREVENT,DENTAL,1150000,11001005301,Dental Visit
2016,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001002001,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,16.1,10.5,22.7,,,2340,"(38.9593416105, -77.0359287407)",HLTHOUT,TEETHLOST,1150000,11001002001,Teeth Loss
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001004201,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.0,7.5,8.6,,,3342,"(38.916207588, -77.0388456331)",HLTHOUT,ARTHRITIS,1150000,11001004201,Arthritis
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001001200,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.7,5.3,6.2,,,5008,"(38.9462265217, -77.0705246905)",HLTHOUT,PHLTH,1150000,11001001200,Physical Health
2016,DC,District of C,Washington,Census Tract,BRFSS,Unhealthy Behaviors,1150000-11001009803,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,48.2,46.2,49.8,,,2758,"(38.8358693482, -77.0040831938)",UNHBEH,SLEEP,1150000,11001009803,Sleep <7 hours
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001007503,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.1,3.8,4.4,,,2425,"(38.8639864249, -76.9869812788)",HLTHOUT,KIDNEY,1150000,11001007503,Chronic Kidney Disease
2017,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001006700,Cholesterol screening among adults aged >=18 Years,%,CrdPrv,Crude prevalence,83.4,81.8,84.6,,,3775,"(38.8875982141, -76.989959719)",PREVENT,CHOLSCREEN,1150000,11001006700,Cholesterol Screening
2017,DC,District of C,Washington,Census Tract,BRFSS,Unhealthy Behaviors,1150000-11001008001,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.2,9.0,13.8,,,2784,"(38.8961938656, -76.9866545148)",UNHBEH,CSMOKING,1150000,11001008001,Current Smoking
2017,DC,District of C,Washington,Census Tract,BRFSS,Unhealthy Behaviors,1150000-11001002600,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.1,7.6,10.9,,,2166,"(38.9452742147, -77.0425303053)",UNHBEH,CSMOKING,1150000,11001002600,Current Smoking
2016,DC,District of C,Washington,Census Tract,BRFSS,Unhealthy Behaviors,1150000-11001007502,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,47.1,44.9,49.1,,,4541,"(38.8566328875, -76.9695452261)",UNHBEH,SLEEP,1150000,11001007502,Sleep <7 hours
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001009508,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,41.6,40.2,42.9,,,3290,"(38.9538601473, -76.9984739959)",HLTHOUT,BPHIGH,1150000,11001009508,High Blood Pressure
2017,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001001804,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,14.4,12.4,16.3,,,4480,"(38.9670943355, -77.0304333284)",PREVENT,ACCESS2,1150000,11001001804,Health Insurance
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001002202,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",%,CrdPrv,Crude prevalence,62.4,58.0,66.6,,,3087,"(38.9488439655, -77.0138620969)",PREVENT,COLON_SCREEN,1150000,11001002202,Colorectal Cancer Screening
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001003600,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.8,8.2,9.4,,,4208,"(38.9236739747, -77.0296266678)",HLTHOUT,CASTHMA,1150000,11001003600,Current Asthma
2016,DC,District of C,Washington,Census Tract,BRFSS,Unhealthy Behaviors,1150000-11001009801,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,46.7,44.6,48.7,,,1575,"(38.833834401, -76.9963776795)",UNHBEH,SLEEP,1150000,11001009801,Sleep <7 hours
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001000901,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",%,CrdPrv,Crude prevalence,72.5,69.3,75.2,,,7175,"(38.9381049746, -77.1004831061)",PREVENT,COLON_SCREEN,1150000,11001000901,Colorectal Cancer Screening
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001000701,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,79.8,77.4,81.6,,,4620,"(38.9295439603, -77.076667174)",PREVENT,MAMMOUSE,1150000,11001000701,Mammography
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001007406,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.5,4.1,5.0,,,3063,"(38.8555133738, -76.9895724994)",HLTHOUT,CHD,1150000,11001007406,Coronary Heart Disease
2017,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001001302,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,4.0,3.5,5.0,,,6857,"(38.9411658189, -77.0561258835)",PREVENT,ACCESS2,1150000,11001001302,Health Insurance
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001007408,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,CrdPrv,Crude prevalence,30.9,29.7,32.2,,,3038,"(38.8525727287, -76.9706854125)",HLTHOUT,HIGHCHOL,1150000,11001007408,High Cholesterol
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001006202,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,,,,*,Estimates suppressed for population less than 50,33,"(38.8805272496, -77.0353827912)",HLTHOUT,CANCER,1150000,11001006202,Cancer (except skin)
2017,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001004202,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,CrdPrv,Crude prevalence,70.2,68.8,71.7,,,2771,"(38.9134044458, -77.0430359212)",PREVENT,CHECKUP,1150000,11001004202,Annual Checkup
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001005800,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.4,11.9,13.2,,,2830,"(38.8978732774, -77.0250007021)",HLTHOUT,ARTHRITIS,1150000,11001005800,Arthritis
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001005301,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.2,3.1,3.4,,,5051,"(38.9107790031, -77.0389514661)",HLTHOUT,DIABETES,1150000,11001005301,Diabetes
2017,DC,District of C,Washington,City,BRFSS,Health Outcomes,1150000,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.9,9.8,9.9,,,601723,"(38.9099241426, -77.0147205666)",HLTHOUT,CASTHMA,1150000,,Current Asthma
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001006700,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.6,18.8,20.4,,,3775,"(38.8875982141, -76.989959719)",HLTHOUT,BPHIGH,1150000,11001006700,High Blood Pressure
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001005600,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",%,CrdPrv,Crude prevalence,69.9,67.4,72.2,,,6756,"(38.9002079893, -77.0538622585)",PREVENT,COLON_SCREEN,1150000,11001005600,Colorectal Cancer Screening
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001009811,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,38.6,37.1,40.0,,,4365,"(38.8266497689, -76.9984610365)",HLTHOUT,BPHIGH,1150000,11001009811,High Blood Pressure
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001009906,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,87.4,85.1,89.6,,,1296,"(38.8879113008, -76.9359192295)",PREVENT,PAPTEST,1150000,11001009906,Pap Smear Test
2017,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001009505,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,CrdPrv,Crude prevalence,85.0,84.4,85.6,,,2630,"(38.9619641461, -77.00519921)",PREVENT,CHECKUP,1150000,11001009505,Annual Checkup
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001009804,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,14.4,12.7,16.1,,,2473,"(38.8396610899, -76.9978352709)",HLTHOUT,PHLTH,1150000,11001009804,Physical Health
2017,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001007708,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,16.1,13.6,18.7,,,2486,"(38.8855369235, -76.9616033731)",PREVENT,ACCESS2,1150000,11001007708,Health Insurance
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001002102,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,88.8,86.7,90.6,,,4648,"(38.9557853796, -77.0142358815)",PREVENT,PAPTEST,1150000,11001002102,Pap Smear Test
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001005600,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.0,1.9,2.2,,,6756,"(38.9002079893, -77.0538622585)",HLTHOUT,KIDNEY,1150000,11001005600,Chronic Kidney Disease
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001005201,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.0,4.6,5.6,,,6077,"(38.9102026489, -77.0341232003)",HLTHOUT,PHLTH,1150000,11001005201,Physical Health
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001001200,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,1.6,1.5,1.7,,,5008,"(38.9462265217, -77.0705246905)",HLTHOUT,STROKE,1150000,11001001200,Stroke
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001009507,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.2,4.5,6.1,,,1489,"(38.958501286, -76.9977710356)",HLTHOUT,STROKE,1150000,11001009507,Stroke
2017,DC,District of C,Washington,Census Tract,BRFSS,Unhealthy Behaviors,1150000-11001005002,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,14.4,11.6,18.4,,,6021,"(38.9072747639, -77.0293193313)",UNHBEH,CSMOKING,1150000,11001005002,Current Smoking
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001009807,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,42.6,40.9,44.2,,,3072,"(38.8292134165, -77.0117531092)",HLTHOUT,BPHIGH,1150000,11001009807,High Blood Pressure
2017,DC,District of C,Washington,Census Tract,BRFSS,Unhealthy Behaviors,1150000-11001007100,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28.5,25.4,31.9,,,2911,"(38.8771309137, -76.987125306)",UNHBEH,LPA,1150000,11001007100,Physical Inactivity
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001003301,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.5,2.3,2.8,,,3198,"(38.9204186155, -77.0114616349)",HLTHOUT,CHD,1150000,11001003301,Coronary Heart Disease
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001007301,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.1,4.6,5.6,,,3012,"(38.8407214661, -77.023048405)",HLTHOUT,PHLTH,1150000,11001007301,Physical Health
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001002702,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,87.0,84.6,88.8,,,5226,"(38.9301828499, -77.0418207603)",PREVENT,PAPTEST,1150000,11001002702,Pap Smear Test
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001009505,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13.1,11.8,14.3,,,2630,"(38.9619641461, -77.00519921)",HLTHOUT,DIABETES,1150000,11001009505,Diabetes
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001001902,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,21.9,20.5,23.3,,,1969,"(38.9639666631, -77.0156075435)",HLTHOUT,ARTHRITIS,1150000,11001001902,Arthritis
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001008803,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,83.2,80.2,86.0,,,2037,"(38.9104297286, -76.9913365682)",PREVENT,PAPTEST,1150000,11001008803,Pap Smear Test
2017,DC,District of C,Washington,Census Tract,BRFSS,Unhealthy Behaviors,1150000-11001005800,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,25.8,25.1,26.4,,,2830,"(38.8978732774, -77.0250007021)",UNHBEH,BINGE,1150000,11001005800,Binge Drinking
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001000400,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.7,6.2,7.2,,,1455,"(38.9238892355, -77.0658962319)",HLTHOUT,DIABETES,1150000,11001000400,Diabetes
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001001902,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,38.8,37.3,40.2,,,1969,"(38.9639666631, -77.0156075435)",HLTHOUT,BPHIGH,1150000,11001001902,High Blood Pressure
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001003301,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,1.9,1.8,2.0,,,3198,"(38.9204186155, -77.0114616349)",HLTHOUT,KIDNEY,1150000,11001003301,Chronic Kidney Disease
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001010600,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,1.9,1.7,2.1,,,3933,"(38.9033049952, -77.003330428)",HLTHOUT,STROKE,1150000,11001010600,Stroke
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001007605,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,15.2,13.9,16.4,,,3447,"(38.8660433011, -76.9752566331)",HLTHOUT,DIABETES,1150000,11001007605,Diabetes
2017,DC,District of C,Washington,Census Tract,BRFSS,Unhealthy Behaviors,1150000-11001002501,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,21.2,20.6,21.8,,,2554,"(38.9446514559, -77.0317347907)",UNHBEH,BINGE,1150000,11001002501,Binge Drinking
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001004902,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,CrdPrv,Crude prevalence,22.9,22.1,23.7,,,2690,"(38.9058868044, -77.0243932088)",HLTHOUT,HIGHCHOL,1150000,11001004902,High Cholesterol
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001001302,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.0,7.4,8.9,,,6857,"(38.9411658189, -77.0561258835)",HLTHOUT,MHLTH,1150000,11001001302,Mental Health
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001002600,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,83.7,81.6,85.3,,,2166,"(38.9452742147, -77.0425303053)",PREVENT,MAMMOUSE,1150000,11001002600,Mammography
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001006900,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.4,5.0,5.8,,,2179,"(38.8836356994, -76.9873508943)",HLTHOUT,DIABETES,1150000,11001006900,Diabetes
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001008100,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,36.2,32.3,39.6,,,2910,"(38.8931929194, -76.992527802)",PREVENT,COREW,1150000,11001008100,Core preventive services for older women
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001009204,Visits to dentist or dental clinic among adults aged >=18 Years,%,CrdPrv,Crude prevalence,58.3,54.6,62.2,,,2557,"(38.923413086, -76.9987667506)",PREVENT,DENTAL,1150000,11001009204,Dental Visit
2017,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001009400,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,8.0,6.3,9.9,,,4163,"(38.9367763097, -76.9742391991)",PREVENT,ACCESS2,1150000,11001009400,Health Insurance
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001000501,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.0,1.8,2.1,,,3376,"(38.9265863021, -77.0517211589)",HLTHOUT,CHD,1150000,11001000501,Coronary Heart Disease
2017,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001004702,Cholesterol screening among adults aged >=18 Years,%,CrdPrv,Crude prevalence,81.1,79.1,82.6,,,1802,"(38.9008675863, -77.0136052714)",PREVENT,CHOLSCREEN,1150000,11001004702,Cholesterol Screening
2017,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001003000,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,8.4,7.0,10.0,,,3398,"(38.928876607, -77.0299411371)",PREVENT,ACCESS2,1150000,11001003000,Health Insurance
2017,DC,District of C,Washington,Census Tract,BRFSS,Unhealthy Behaviors,1150000-11001000202,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,15.8,14.5,17.3,,,5425,"(38.9061877176, -77.0696162292)",UNHBEH,OBESITY,1150000,11001000202,Obesity
